address,tx_count,total_in,total_out,final_balance,aliases,fellow_receivers,convergence,incoming_range,outgoing_range,avg_tx,num_reports,type,notes
19caHXMYb46j7qBRGVQA6mucHZ6wZPQVeC,4,2822962,2822962,0,23,2,11.5,150059330,265346800,20596051.6757,0,5,miner
19D8PHBjZH29uS1uPZ4m3sVyqqfF8UFG9o,10333,7787843486,7787843486,0,19,8,2.375,2950240604,2918620166,94920620.049,0,5,miner
19de8uyDEk8twvDTAvGAhUw8MDPgkgkH71,24,21654968,21654968,0,38,32,1.1875,4199989864,7131770304,107430484.3645,0,5,miner
19DFuL6zYYzhs6hcuiTv8TCkjJ4384v5Pn,4,10000000,10000000,0,19,13,1.4615,649800000,499740000,47282567.8125,0,5,miner
19DjS5145ti2ggRUUt5MNoH7tQMEC7PYVT,22,1036228081,1036228081,0,19,7,2.7143,53292400821,50168645961,1126746999.6093,0,5,miner
19dn6sYmK6dvGuMShYmytSCduzquxKJPLn,472,406307083,406307083,0,23,19,1.2105,210886998,999998353,25255229.5429,0,5,miner
19dXEQozoHS6LF4ftBWNiM5M5PvAADGmFK,6,5099532,5099532,0,0,0,0,3214087866,399800000,97489556.0052,0,5,miner
19dzzGS91WHB9QAfaknqfxPoejCjwnGMLo,10,11692920,11692920,0,19,6,3.1667,659830000,1999572080,95130870.84,0,5,miner
19ebfLgkyLtufDzBH22LDGY7TcZ2qawnxZ,11,16513635,16513635,0,0,4,0,17292894000,999841900,218080921.7839,0,5,miner
19EbjQxwADbNwYMxBAhJyBeZihF6APHdtq,17,21934364,21934364,0,58,3,19.3333,9999999000,13627811170,345844344.6865,0,5,miner
19ei7E4S2UQid7MHm5EwjdNAkZscxzGe6h,9,2563423,2563423,0,45,10,4.5,364343216,943651941,48857155.2083,0,5,miner
19eokHcWJAwSkRMzEcnXKvmuhgENRJaHep,10,210949785,210949785,0,14,39,0.359,5188105537,1999831001,119377054.3366,0,5,miner
19eqsZGWf1TA2vChPWHiKEk7QyZYDMJUdy,6,110900000,110900000,0,19,27,0.7037,7399909878,9999988600,256420608.8851,0,5,miner
19ErcfgkiiBfc5ut92Z5EZZ6pr5bMqvDwD,10,295406184,295406184,0,13,3,4.3333,5893525554,10089202503,299975261.0924,0,5,miner
19erocnxYCRfb3DaqUfHLGq1zBUjRYvs5k,6,22023452,22023452,0,27,5,5.4,14599061907,14246533616,563043850.8923,0,5,miner
19eTY23nnQjvqZxgFfWJmaz163P3VHFbnC,42,190258600,190258600,0,76,54,1.4074,9999896082,23405150695,481893966.9828,0,5,miner
19EvfYDjuMdoeAXhyjWfUpHo35mw9jrfQx,216,53890658,53867578,23080,21,0,0,32072761783,3340341899,222884001.414,0,5,miner
19f5sSniYGCBAY7ALPXkJmWtbbekmRFsUL,82,278875380,278875380,0,0,7,0,9115008129,8261477082,190584089.4096,0,5,miner
19fda9436nPL4M4bBsQJXnjBaNGnq5EJMW,48,532390529,532390529,0,0,1,0,7062825053,13435253168,151303502.4007,0,5,miner
19FjvXbE8vzi8vqeCnvnbYETVAjsXfpZVE,85,2273422024,2273422024,0,0,9,0,124560815256,124511068227,1196822223.878,0,5,miner
19fMY9w8uGSMRRhLTsjSA4wbhvvpGyJDNV,167,632277551,632277551,0,57,3,19,4999972308,11031746248,217050807.6176,0,5,miner
19FyqaKTEPYuz8pLvT2BggTnnqHEvo6qCM,66,906679944,906679944,0,0,21,0,67876640295,65251676238,893270430.7022,0,5,miner
19geNvYrJiJJd9r3yBAXqZpzHVjMgD3tqA,6,195712000,195712000,0,29,3,9.6667,2909515153,2906950687,147873935.1548,0,5,miner
19girABzQL1DS4dKHmd4UamiPdQie75Ebm,10,119891500,119891500,0,0,1,0,9999992285,6999844757,257131105.1586,0,5,miner
19gLnUgrMT7UYWtbzetdwPgjWAfsShUcMQ,29,7481130,7481130,0,19,6,3.1667,9999840000,4812469597,291717100.6132,0,5,miner
19gwXioAEfNUwCHTLWipFoKe5qgU8nUtEG,114,7718380852,7718380852,0,57,4,14.25,8499839003,8457551722,240987360.5944,0,5,miner
19gY6b4eAPwoNfXh6uJMngNxBHjAieNxUt,1739,394866692365,394866692365,0,0,57,0,2227710617,4188767811,163786064.0856,0,5,miner
19h3E2QGbkAVA5YuMGgvD2YSrfgmBGAQTP,4,1644072,1644072,0,0,2,0,49969500,499451337,24375192.9,0,5,miner
19h7EqaBpFAz3kE6KH83L9D3Ng3pYGLmX4,2,639947,639947,0,19,0,0,6546494845,174621971,162973734.3488,0,5,miner
19hb9P6fVjs9uEKmpQX3sMQuensVKgYcrB,11,760790121,760787391,2730,40,36,1.1111,4999999454,43493607412,784253704.1329,0,5,miner
19HkQfhLcVXJjmvQ3dUEuYL1AsB8tG3UzS,7,22500000,22500000,0,0,4,0,1453821324,386117044,36510814.7045,0,5,miner
19hLedaXQas5ZVA2bRckw2bBTKR2KBbTxj,16,25639873,25639873,0,20,19,1.0526,9999999454,8661975112,406187055.2702,0,5,miner
19iCYpjTUBxDRcH5UMGkJLMiQEewiEULLf,6,38789607,38789607,0,19,8,2.375,5008847938,10383356068,343220374.5921,0,5,miner
19iFQjyhrdk16iFrwBGxXp8vJnacpDckZu,1783,16906367377,16906367377,0,57,4,14.25,999984057,6220742809,126376284.377,0,5,miner
19iQCvvQu8hob7CpyP72wMkA9BZhx3nbRz,64,554714451,554714451,0,0,33,0,4049234785,299780000,184946737.878,0,5,miner
19iR63yCPb7SUsuAJUWardoWLo3e5KWokd,6,13160298,13160298,0,19,1,19,9999986787,799839439,255318268.5389,0,5,miner
19iwJCXJuxi7Fo1sFDWFwzMx4pNJEGexGn,2,1320725,1320725,0,16,19,0.8421,1999989285,499690000,86366613.5641,0,5,miner
19iXtpXs9LnAUrDhjkRF8QE9j3APdSN58M,154,77557203110,77557197650,5460,19,23,0.8261,13195181739,13275371318,969871431.5975,0,5,miner
19JdjR8qsUfL1sDkXcNZqMiDgQ31N1e3ZR,67,6500586,6500586,0,1,0,0,32072747054,3340338335,225047632.3704,0,5,miner
19jepkNjFzdnRByE918XtjBmzQx7EimjQA,8,10998927,10998927,0,19,5,3.8,9554471867,8049068494,270521157.5437,0,5,miner
19JNg8JXbUhvcdH938ZSCADYLDLhaKAuHu,8,21880733,21880733,0,19,20,0.95,41335233729,1083867733,408039234.5625,0,5,miner
19JPTwhJNzfkhqFvU1SLUUwrkA3Eb5n4jv,2,993195,993195,0,6,1,6,83239078,110081566,17279798.625,0,5,miner
19kMgLgtQVPe1zrMhFw4sdfaK9w6zPHXxc,745,470571862,470571862,0,14,10,1.4,9999916367,4999880740,1012483129.527,0,5,miner
19kWZkRn3Bzefp5GHiekeqsgPnASAj4y9q,2,1690000,1690000,0,0,1,0,142913075,499135426,38142798.4,0,5,miner
19LEVVsQ53s2SxngbhNrV762Mcx3BymxfP,85,2892600000,2892600000,0,0,5,0,269805801,10438569953,333234482.9839,0,5,miner
19m3aorMDjoh3Sso7DVSxrbPukF3U2htns,12,237729031,237729031,0,0,16,0,6701178499,927680000,141369677.5222,0,5,miner
19MATmMonzMSJvrMjNAKwi9iXoNcJJBfUN,4,2245283,2245283,0,0,1,0,3931972604,497242774,79194415.8962,0,5,miner
19MDrSmQP287KkPjyp5thzkZiY6pCDSZSP,9,2730,2184,546,4,5,0.8,6983452,6975772,1163781.8,0,5,miner
19MEsjiwvzAaLn4gCtYmaEwZwhgMEFF9sB,4,11560108,11560108,0,38,0,0,52155526,499185598,25447829.4375,0,5,miner
19MFoJCNPFgAKpSfWrG9P331vUHoXSgDTg,22,16133446,16133446,0,57,21,2.7143,59647457731,15118415343,498099144.4265,0,5,miner
19mfoVXa1kzGmtmjvL5YUHdrftN7j5XUBH,385,25913880,25913880,0,0,40,0,66484028,49427758,3315697.4875,0,5,miner
19MHwZrbhiY3Nv6nn8Viy1cBW7Pg1HLboU,2,1809899,1809899,0,3,2,1.5,1634427353,1621521045,330484471.6,0,5,miner
19mkd5FXYy2yR5noUCh6rAgRS1JtS9QU8J,2,943051,943051,0,0,4,0,166400678,4342652205,159345386.9333,0,5,miner
19ncdx283KRmnvGNno7PqQjFwxyHX3mJ1c,36,6245531,6245531,0,1,0,0,86787840867,3340239979,593913645.8739,0,5,miner
19NCZc9P99gJJC7rHypCpwJUUt8xaYqWar,28,35331103,35331103,0,21,0,0,24379996,37634597,5094599.0833,0,5,miner
19NTg6QBctG2y9nWVEPy36UvJm3wzU2mCv,8,68220064,68220064,0,0,11,0,3214107283,5530682442,139556056.9396,0,5,miner
19o2JuZbvbb4U9MzLTq4UH6ykaAhphUch6,34,25939701,25939701,0,43,43,1,41507140,1089291150,10902298.8144,0,5,miner
19o3xeXTQ8yTRxfoWxnHjeZhZop1iW7bXg,126,24436702,24436702,0,0,76,0,499978884,999866500,23332343.9898,0,5,miner
19oe2QD9C3v8rjvBTmbmXwTw84zCHmgEE3,4,29623546,29623546,0,11,2,5.5,4957292803,4957285441,736126050.1481,0,5,miner
19oYQNvJoxup15tU3N4WnVQX6Vac3TXktA,1965,1769719600684,1769719600684,0,69,73,0.9452,9336958363,6476071831,492912792.9091,0,5,miner
19P8P1sYxVKnjmMfqky3fJyLwVxKjkd4Br,14,975664028,975664028,0,31,5,6.2,1504275486,1498828753,96367658.2763,0,5,miner
19PCFZsAUQZ7XU5rzMiyBw4YktESDN1Xwu,93,6876122,6876122,0,16,0,0,32072747054,3340360537,384473411.6919,0,5,miner
19PD9T4A4JkjFQEQ3VeHdu1wsFjMj8YFJV,25,106630310,106630310,0,0,7,0,9643015952,6999818789,150563983.9615,0,5,miner
19PerEwp4EHgV4NgASwctL6iUziRL88nX9,2,913703,913703,0,0,0,0,1923864896,7945876093,255240440.9286,0,5,miner
19PkfP2BXXbrsY4yfEgxXh3DsvMGmavaMc,38,45559579,45559579,0,77,17,4.5294,1009971300,1451887224,63865667.6351,0,5,miner
19pVoYtQYByS1mCsruosVCUFnQdNxddEJf,15,266187086,266187086,0,28,4,7,729914278,5099837200,136302268.7034,0,5,miner
19Q5dMppmnSbXiz5WLFKNPKYUqQ4sdGSuo,20,26378923,26378923,0,19,23,0.8261,6904411721,9528231160,243811835.3217,0,5,miner
19QCGX87xUgk8VdoU6zJr2wy9KE3pwwjPS,12,36448996,36448996,0,19,4,4.75,13551432816,17585023484,635791537.6872,0,5,miner
19qdFs6W2Zyd8RBJ94FhGN2VV6GXb4m5Em,2,2039979,2039979,0,0,19,0,2103490387,1052439665,183262455.9565,0,5,miner
19qeWAaZWXv2yA6zGiJRz2YaUbgMZQK3HQ,2,6266142,6266142,0,0,0,0,5273378214,1882221115,192969008.0392,0,5,miner
19RuvNowftzRYY3MwvAbEotCyB9gMuUoos,2,11200000,11200000,0,0,19,0,638800000,99690000,48121407.75,0,5,miner
19rvGhV2DynJmqNz3KqRhe2T9wRue3N2jf,2,979951,979951,0,0,1,0,35722777,87385833,4151524.0217,0,5,miner
19RWBWcgwnFBptNiEvH6XFqAUxaPt2i7hx,28,24688155,24688155,0,38,19,2,999919215,2716661949,45542795.0136,0,5,miner
19sAtcvYjeMWVBYA1eUQDjGUzkzYdjVgRD,14,38762535,38762535,0,19,25,0.76,2784523620,5455401324,158658244.46,0,5,miner
19sGZ2H28kiBZiN7kEti2oAV7av7Q6rp4z,99,4746839082,4746839082,0,0,21,0,21098990077,9999824908,209891583.3116,0,5,miner
19SJZDKZ3ppbLMo8XvTwj11YTgAMsTtagj,10,35706476,35706476,0,58,16,3.625,44754910614,44439387273,893144118.5625,0,5,miner
19Sqg5HCWpjKMNzVGkaUQRioJXux2wFtvf,11,88857750,88857204,546,39,23,1.6957,14599999454,6999900000,375946620.4235,0,5,miner
19Sw6DG1UTPtTnAwz2ysuZLCB6LTozKCh6,190,517604310,517604310,0,38,5,7.6,256968725,5934047205,114768380.464,0,5,miner
19tcMn3Pfq9VLTJSLYehTQCLTMQZj2Do6u,6,27259351,27259351,0,12,1,12,9999456866,391981067,280606728.7183,0,5,miner
19tk1LsW2Q3nnhCP5Pzrv1g7nQxS24qzDj,19,37876572,37876572,0,57,1,57,701647270,735793584,29818051.3017,0,5,miner
19uFDjoPm34rb7hLcZmGbqSURVYQHq6ytL,28,114210594,114210594,0,0,14,0,2118168796,4077397190,56176842.8089,0,5,miner
19UhccMqwFDBNpF89zbvzxk2S1XEDzwn5j,2,9729999,9729999,0,19,1,19,2784947135,2774947028,263674520.6,0,5,miner
19uKWPrN4h9MFxBkzzqNaeiiwCwMLGFUJp,37,778232581,778232581,0,57,12,4.75,920973963,6398717949,161631851.1852,0,5,miner
19v37s9a2YZ37sB6PJRDidxrkZzDCUA5f1,26,3724476,3724476,0,0,71,0,1519534000,1053563784,36268272.0865,0,5,miner
19vbK8rmPXiXQEjmTpe138fQbcdjznaWpQ,22,55081554,55081554,0,0,3,0,2199989000,1100913947,58089339.494,0,5,miner
19Vg8Wn1FhHWpFQxwPNyYCNPP14NYceH26,48,1140974600,1140974600,0,19,5,3.8,99999800000,112905047956,1967792330.7603,0,5,miner
19VkaEyWMMkubxuw1iC2dZi5bJzXEBQzXU,75,964909755,964909755,0,28,10,2.8,999993171,1999461556,157180797.0992,0,5,miner
19vwDahw9JV75xbTwaiU1jdUJKD6fbqaao,14,37401995,37401995,0,19,19,1,12537987179,9999938600,198845380.2607,0,5,miner
19w2RiudTM4RYBDaykk3arJdSAkz8iZwo2,6,128486534,128486534,0,57,9,6.3333,7235792227,7201826537,340313584.7561,0,5,miner
19WNVWFzQiUbk4VpMBGMnMCYAibEBwQniT,2,1288768,1288768,0,5,1,5,8567401,8604229,2117949.0769,0,5,miner
19wz1NpqKCKN6J2V9h1hN6RWwfEssegYJe,14,42603846,42603846,0,0,73,0,3214107298,5594524860,88504262.0683,0,5,miner
19XjnMVsmz2ZPZSVnUNRXLBjcHwmBpcGAu,335,148938597,148938597,0,0,31,0,14999999454,3499829885,158973673.6689,0,5,miner
19Xn5CCQjQ5oG9tfWgwA9tmjUjPe8vgGz4,2,2000000,2000000,0,19,19,1,14523277655,6074245589,520524821.5349,0,5,miner
19XN7m2AdqMNRrAHaHW5oPsXhUXjFvBAmn,36,439831170,439831170,0,7,4,1.75,999820000,6097095409,144564296.3043,0,5,miner
19xsjCKYHHm3VBs3jxkfzfDgYQ9Nocs784,2,17752719,17752719,0,2,0,0,2333897467,399900000,109918483.069,0,5,miner
19xVFCUbEkq52XzyjomaVLArwpDuKhr93T,52,564520549,564520549,0,0,17,0,3185518340,2629101834,136620574.3353,0,5,miner
19xZ5P5vfGr84dVv1o9uoXYJftbqb16S2x,282,740194996,740194996,0,28,59,0.4746,1020780191,2280954466,50405704.7892,0,5,miner
19Y3ounEqQ84vCTvwxe5kkwFCmP4v19Tah,334,39842399,39842399,0,19,0,0,9779899236,894651042,180399460.8238,0,5,miner
19Y5KrYrwYaRy4iEexcb9rfHucn99rZoJJ,11,57450000,57450000,0,20,15,1.3333,4299999224,6862700383,208990321.3581,0,5,miner
19Y6cUrMpqH6GGWHjHjvnEVEAYUStzAVD6,22,142076202,142076202,0,46,58,0.7931,5367629252,499737333,76134682.8383,0,5,miner
19yHH2p8g2LDhRxsjif3D4b4wsEP5i7dvV,92,2411624287,2411624287,0,33,45,0.7333,143169931436,137122289319,2735458873.0062,0,5,miner
19ypmJ8MbeuhZ8oXnkE4d3rKKaNWNrCfyr,2,6266142,6266142,0,0,0,0,5273378214,1882221115,192969008.0392,0,5,miner
19YR6CfPvd1dUQ9SkR1fBiLtFv8hHs5zt3,6,2880407,2880407,0,0,11,0,4999754339,5486652819,348312401.4,0,5,miner
19YUFHtocYPweQjZCqiK3rQDw26rs3ZgYn,57,820010352,820010352,0,25,20,1.25,3795758425,6428976673,152507942.7124,0,5,miner
19yuFooEQKkWzLfpyL4ePeHnEfJPFqAZqv,62,6059258,6059258,0,0,95,0,2416473123,2373797264,59952293.5507,0,5,miner
19Zd2mHvgPrtDrkeFWKkta9hBkPp74YiFt,4,430000,430000,0,0,2,0,38026829,929900000,17184434.4143,0,5,miner
19zsDgdLu8AVKftUwFr8ucFmrWbRyKxzRU,4,11300000,11300000,0,19,2,9.5,4399541338,6770289065,383536516.7755,0,5,miner
19ZWPLKqv4PA7oXcxYgLtyMrJ9jWgfbXSy,31,89173288,89173288,0,19,14,1.3571,2315999454,4025980394,58607986.214,0,5,miner
19ZxuJny4ZWxrTDtsSUiZMfYytnGX8eUcc,45,151015565,151015565,0,19,4,4.75,401999766,9999973980,150876786.6589,0,5,miner
31hxyecT4HGLFK1rBY6KYfcN8NggmBekHi,1571,903737509,903737509,0,64,3,21.3333,451633226,199951766,12311103.1366,0,5,miner
31zMwDgZ5s6VqZ4fwvEPz3CPFhEvjd8PAe,4,56437909,56437909,0,15,29,0.5172,9020048523,7141945729,461505961.6562,0,5,miner
32i4T47dGSXRbY32hyXGB82dZ3rAvnaPfJ,483,3272230825,3272230825,0,57,0,0,8616490626,7999388551,174494789.1725,0,5,miner
32koNRaQXK9Uez76PB9gPsSxMFLKU1fmAf,8,174265282,174265282,0,59,4,14.75,4999413233,3887846786,141003713.4968,0,5,miner
32nbNeV9fJyD3ai69NzVcgBxmY6zyJZegC,2,651847289,651847289,0,11,9,1.2222,6407300000,4563518313,416786060.8605,0,5,miner
32PANV3PpzzhPBpDouBSj85XjJQKMPtiAh,64,22090408324,22090408324,0,62,0,0,38104012981,29999940000,859109648.9966,0,5,miner
32RQLBAMSndugVSjA9kyeV4AjzfXXJQ2gp,9441,30022616894659,30022616894659,0,59,31,1.9032,39074315726,37401113247,895863622.4735,0,5,miner
32umQuKQSwisPdDBSUF2ZUbWJwhkqZYzEU,2,9960000,9960000,0,19,4,4.75,358515675,10389766400,245920118.4694,0,5,miner
33bt9Y5FHTWWHpWatcEWK9FdEXn3wj5P6G,4888,63197261257,63197260710,547,57,24,2.375,634602782,3999980834,47459035.8268,0,5,miner
33mu4uG3QtAFccfsUSxr8iXZG5His8T5Sj,398,25158017683,25158017683,0,63,1,63,2497910887,1421162687,112373660.4389,0,5,miner
33Pyi9eeEupZbpzmpxTth27MLpGZryaYSA,50,460355520,460355520,0,48,23,2.087,4190247057,1499944000,97306521.1483,0,5,miner
33TSjK9CpURJcrwh6c5STdp7cfivqwDoUV,2,9999999620,9999999620,0,13,0,0,9574332252,9999729858,1484131944.3056,0,5,miner
33wAjt7hS3oKNc7FkRPEW2X81KCMgBr3c5,2,12093009,12093009,0,17,19,0.8947,4468524949,130732152,82376570.3333,0,5,miner
34Az22v6sVjNjjWm8SKZFjxLBJ3VPLXmGt,2,3461004,3461004,0,19,0,0,9997400000,10389850000,377462256.1452,0,5,miner
34koeNNsoPPpMQri8swMgJkSfnaCA14uz7,459,7629215709,7629215709,0,20,7,2.8571,339924455,364515521,39912284.9419,0,5,miner
35aLDaJFTZ4Ec97psL2wx2sC7wx6EGpZuv,10,19148563,19148563,0,66,20,3.3,7457913471,9930258653,213422171.6395,0,5,miner
35FewugmUKAV9LnpsvZGQfDqTZGVWfpxA7,10,5652945,5652945,0,8,9,0.8889,5264547280,660703592,84991273.5257,0,5,miner
35kraU365fx8cZvUe1Bcj7KFZ44RqM2sJW,859,4179895852,4179895852,0,56,76,0.7368,26209197046,249947361,302507172.7686,0,5,miner
35ptBzHpYDYg92tKSn7tVM3ucjsB4sbDA9,158,2197005334,2197005334,0,38,3,12.6667,996707609,1999978658,48741246.9945,0,5,miner
35RMk7cmpB1kQjvkwL9YvA4RnfNDAy1efN,2318,3118217166,3118217166,0,0,0,0,4403292421,332817702,40409080.2913,0,5,miner
35RzTEZKGzAyK2T8d2XAatWDbSMNuwkN8x,68,6288719,6288719,0,38,8,4.75,51148923,101607925,4721669.6318,0,5,miner
35uMue1fvgZkeBeb1RpJJbo46pXfVzRRBn,12,16533573,16533573,0,57,8,7.125,1999491665,3047021103,158661851.1321,0,5,miner
35YTsNpK69ReWMK5KB25soHtF3Rty7Czoy,29,535104761,535104761,0,27,3,9,1065333444,1022531538,42646808.2102,0,5,miner
35zKoj2H9uAHQ4TrsAG2VRqQVYkRLbT18b,41,357615258,357615258,0,47,2,23.5,9998077670,1999794282,194599188.5051,0,5,miner
36GyFM766buQr3aKEzu4Hxo2DrqAModcML,35,540487315,540487315,0,39,37,1.0541,4379183376,10389927520,185202798.9356,0,5,miner
36M7FNpHWcQ6AYZotTuxBzArRgxvAZeD9P,953,220765521032,220765521032,0,0,0,0,16999279506,59845315222,551753751.4786,0,5,miner
36mugrjfXNU5akuwNbwKakve2teyXyNsNN,31,5476059883,5476059883,0,55,4,13.75,3723981961,779910656,61054854.1943,0,5,miner
36pQjvNMRiufycBCbyGsFZDRey48Xpqcgu,17311,570487115179,570487115179,0,37,4,9.25,3442096157,151850054,33978239.9379,0,5,miner
36vsY7WxnUuW1oLwT2p3B3HA183jwiExNS,14,2892224,2892224,0,53,3,17.6667,33747372078,4499929497,249308028.1368,0,5,miner
36ZmfY3HrqyfniHp6p5y5cwQNyf4CiQVL6,26,82308847,82308847,0,65,17,3.8235,1498284388,19999886667,128214515.51,0,5,miner
37bPvUFunr8TKzJVULnzwiE6DXtmw9CxmC,461,2190313701,2190313701,0,0,0,0,4065691128,346784847,81164132.9524,0,5,miner
37G34KBRLwnkunLWQcxtJ47QqFAs3LtVJ5,398,530370191,530370191,0,38,1,38,173101503,171359437,6106664.849,0,5,miner
37GadMW6ciCivJiJDSGXLhatdc1iqd5xWH,91,376814462,376814462,0,0,4,0,161771420,4278018973,77953106.7769,0,5,miner
37KA2ZXEDrUVfPYGj6cn4h5hy6VUFayttF,10,11668048,11668048,0,61,45,1.3556,53869776513,53865882754,574004560.0407,0,5,miner
37rZnU2NdtPhTgGb4feDJvuYj7VzWzgRtZ,16,651689852,651689852,0,35,38,0.9211,9808084106,9200049299,379341511.8472,0,5,miner
37XmRsMA7zsPgD2ez3nyL8uhwrDvfPL7Kx,8,143408785,143408785,0,39,68,0.5735,15430120550,1259363204,141704337.5459,0,5,miner
37yFNRL4VPTCQRcF7fMVYdCENWWb5qepKL,447,5594435107,5594435107,0,38,5,7.6,14999999453,14827849750,188225880.1808,0,5,miner
38Ar1EdHb59jpy1xERMgtKuoVRaWyKrchY,2,49453292,49453292,0,0,1,0,39808799,10389766400,240437000.9149,0,5,miner
38BDsR7wXKCXTNKKUL7yxhzeLHqk8qiSL9,2,2344992634,2344992634,0,5,1,5,2350159088,2338992634,881345290.7273,0,5,miner
38f8RHFQ8v6avZqCmaYTga5bTYiuhoM6fh,85739,18193155558921,18193155558375,546,76,0,0,1088114,79576523,6476377.181,0,5,miner
38hAfPmDPybHCPSSuMGkMPeLAR9gj7ugCX,592,113851880902,113851880902,0,45,13,3.4615,4188834992,3937696851,172496937.6448,0,5,miner
38hXvebQdh7DiNDt9bd5pk3oBuuc4kkMot,16,55001803,55001803,0,19,0,0,60039252469,3047019849,475269437.9953,0,5,miner
38ooyZ9DDkjnK5uwiRpFASY7jgcFWmJiAK,2,2773260,2773260,0,19,0,0,9997400000,10389766400,350126849.6452,0,5,miner
39DSGeFaVEezsb7D8epnHmRTzw788nFY6U,4,11834411,11834411,0,15,2,7.5,404475594,99987290,18197670,0,5,miner
39FZmia5qEgcFBsbmNjA4WsSGicuR8PB2S,2076,25666819294,25666819294,0,19,0,0,5669341638,272787382,255838056.912,0,5,miner
39pZE3hDxAXcc8Bfznvtvcsu1wpoaotszm,2,106375039,106375039,0,5,1,5,2344496748,1691009427,458394077.5385,0,5,miner
39rPf7nBh9CrVVgGo6SPdCAea6YJ9ANuZu,21,154630748,154630748,0,41,6,6.8333,9998566498,3390199232,222319914.085,0,5,miner
39yqHAtgQDsozhjAycGkJmh4S2koKwTt6A,3785,18325113412,18325113412,0,38,1,38,2897034,95922364,2317721.7253,0,5,miner
112LhEwGZk5mqpLz9Q33QG5FxZNbpgDwTL,4,41774605,41774605,0,0,1,0,999906469,3948248457,122190386.6596,0,5,miner
113Nu2g1dE4d3oiUH1ozUysK2RBgC98pxx,8,11142271,11142271,0,19,27,0.7037,1453771700,3999988600,96775857.4528,0,5,miner
113zXqPm8bUcqN3WwNkmbKDUKKxEwzCQHY,17,91098160,91098160,0,30,4,7.5,676419999,1503334968,51270227.9608,0,5,miner
114ADriuRWjkdmADR1wfL4KDqttNxGjp3D,54,100687080,100687080,0,0,37,0,5367658335,4794721363,163842312.6316,0,5,miner
114i8FXzB8RLuKodFwTMhmWbg4DxKWwiuZ,2,14150000,14150000,0,19,2,9.5,3098226658,3973895670,298151691.65,0,5,miner
115HCtNXsMHy751vNt2EueYVzr7E4GxwJG,4,22346238,22346238,0,38,8,4.75,319616380,13687983312,217884801.7865,0,5,miner
115mjxm8A1GZ4rzuXmX1tfSmar8Sa5GCwf,2,1034781,1034781,0,0,7,0,1584282394,497313864,36408049.5,0,5,miner
115vqUzjcwsMAYtKuCdFqj6JNfp1VLsjTS,8,33589941,33589941,0,21,15,1.4,449517273706,5389270000,4102076138.0619,0,5,miner
115xuNLCqjQ12UPYsEBoFrQURx56WPcwLD,62,39688879,39688879,0,19,25,0.76,6026897979,2097090449,84223007.252,0,5,miner
116AYmdheVE4o64mDuRKmP9s3fsR84VXrC,8,40523649,40523649,0,38,30,1.2667,33436527596,5644355355,345631144.117,0,5,miner
121p3NbdXCP9AKovxHPpW53EPXqZe9jiEf,50,245863271,245863271,0,0,0,0,3920199120,2575304366,74743689.5103,0,5,miner
122agEZiUmzzWCAMZ1gmRx63k8bTqGLfe7,208,1259507401,1259507401,0,0,0,0,499980661,3340259379,25992703.4432,0,5,miner
122D82buy7WaLGQaHiRZyThvSDyJUGsfiZ,17,195998606,195998060,546,58,4,14.5,7780209369,4793900000,212973855.5686,0,5,miner
123aGxC6FAFKKdZzBRwtVyFA1uk8KCjzF1,271,59291759865,59291754405,5460,21,44,0.4773,6999899454,272826476808,1739850214.4612,0,5,miner
123okrhPQu5iZYmhWjq4h9LfJLfrAoP3tk,18,178175360,178175360,0,19,41,0.4634,21711895492,10176892175,309248008.2045,0,5,miner
124iA7yq1xjFA9JvGYeHvBBiZS9YE3qP5p,8,22332130,22332130,0,35,11,3.1818,3999979597,3377919994,110398430.8365,0,5,miner
125EVYvyYeB742W8YVcFzoxQmgxvqfnznJ,10,127450084,127450084,0,79,12,6.5833,9341655852,8779667752,197786799.0352,0,5,miner
125i4CE6axsQHbmSPtrnjWuxAsGvVDEnsr,41,176833961,176833961,0,1,8,0.125,2333448256,899860447,94284633.3077,0,5,miner
125MgaE23Pz35uCudN6N3d3zYyprXw8ScK,2,7000000,7000000,0,19,9,2.1111,3465165372,998900000,131184661.5857,0,5,miner
125NDEksWXKc7SgbJZePtaEPZwMVite5Wc,4,1168644,1168644,0,0,1,0,1951849749,899947292,105488984.1408,0,5,miner
125uJXRSPoYWHMzvPunT2Ljo23CC896QRA,14,54054412,54054412,0,20,21,0.9524,11529221811,4250965575,252563448.7163,0,5,miner
125yNisog6W6wRAQvEGx88ujTs2Po4QjA2,6,9400144,9400144,0,0,3,0,88513431270,4405790304,792886546.186,0,5,miner
126JJuRNbteotaV1Qe6wFJeS8CgiCyGnnn,41,7962577,7962577,0,19,95,0.2,5057853873,4951908296,134112064.8,0,5,miner
126m8bJyFzauZTcEetFbC1MhfZ7zf9PDcM,232,64171218,64171218,0,5,95,0.0526,2019121825,1867989043,79151874.3695,0,5,miner
126Wf5S2urX7enUV5v1YzUobwzrRt7ZeVt,30,73848970,73848970,0,40,19,2.1053,1999948400,351413036,33722384.9223,0,5,miner
126yKRcjXqbxVbxz2vUZXDd47ZATMYcFv3,49,36022332,36022332,0,36,3,12,38504136795,37654037962,586582838.2254,0,5,miner
127Awf7hfh4jtWkckTtZeqXpcWgSsnxq5M,4,88637661,88637661,0,19,4,4.75,3299491284,5456277037,316240866.5479,0,5,miner
